Date;EC;AVAL;CIB;^GSPC;COP=X
19/12/2024; 6.88 ; 1.94 ; 25.40 ; 5,867.08 ; 4,371.34 
20/12/2024; 6.89 ; 1.95 ; 25.64 ; 5,930.85 ; 4,376.69 
23/12/2024; 6.80 ; 1.97 ; 25.63 ; 5,974.07 ; 4,311.78 
24/12/2024; 6.81 ; 1.99 ; 25.72 ; 6,040.04 ; 4,410.25 
26/12/2024; 6.81 ; 1.99 ; 25.87 ; 6,037.59 ; 4,411.06 
27/12/2024; 6.81 ; 1.98 ; 25.53 ; 5,970.84 ; 4,393.25 
30/12/2024; 6.93 ; 1.92 ; 25.87 ; 5,906.94 ; 4,350.45 
31/12/2024; 7.15 ; 1.95 ; 25.74 ; 5,881.63 ; 4,403.17 
2/01/2025; 7.42 ; 2.01 ; 26.42 ; 5,868.55 ; 4,403.17 
3/01/2025; 7.45 ; 2.04 ; 26.13 ; 5,942.47 ; 4,382.35 
6/01/2025; 7.49 ; 2.08 ; 26.43 ; 5,975.38 ; 4,319.55 
7/01/2025; 7.71 ; 2.09 ; 26.61 ; 5,909.03 ; 4,338.25 
8/01/2025; 7.65 ; 2.07 ; 26.47 ; 5,918.25 ; 4,335.58 
10/01/2025; 7.66 ; 2.10 ; 26.43 ; 5,827.04 ; 4,330.39 
13/01/2025; 7.73 ; 2.08 ; 26.41 ; 5,836.22 ; 4,300.30 
14/01/2025; 7.73 ; 2.13 ; 26.49 ; 5,842.91 ; 4,304.75 
15/01/2025; 7.76 ; 2.14 ; 26.56 ; 5,949.91 ; 4,284.70 
16/01/2025; 7.79 ; 2.15 ; 26.18 ; 5,937.34 ; 4,301.19 
17/01/2025; 7.62 ; 2.16 ; 26.26 ; 5,996.66 ; 4,340.00 
21/01/2025; 7.62 ; 2.21 ; 26.44 ; 6,049.24 ; 4,321.60 
22/01/2025; 7.46 ; 2.26 ; 27.02 ; 6,086.37 ; 4,308.70 
23/01/2025; 7.60 ; 2.25 ; 28.13 ; 6,118.71 ; 4,259.25 
24/01/2025; 7.61 ; 2.30 ; 29.14 ; 6,101.24 ; 4,224.51 
27/01/2025; 7.72 ; 2.33 ; 30.13 ; 6,012.28 ; 4,175.05 
28/01/2025; 7.77 ; 2.43 ; 31.59 ; 6,067.70 ; 4,193.78 
29/01/2025; 8.16 ; 2.63 ; 32.92 ; 6,039.31 ; 4,217.44 
30/01/2025; 8.73 ; 2.79 ; 32.55 ; 6,071.17 ; 4,167.83 
31/01/2025; 8.37 ; 2.70 ; 32.31 ; 6,040.53 ; 4,160.05 
3/02/2025; 8.68 ; 2.53 ; 31.84 ; 5,994.57 ; 4,170.04 
4/02/2025; 8.88 ; 2.65 ; 32.07 ; 6,037.88 ; 4,160.67 
5/02/2025; 8.55 ; 2.63 ; 31.98 ; 6,061.48 ; 4,164.00 
6/02/2025; 8.73 ; 2.62 ; 32.65 ; 6,083.57 ; 4,174.82 
7/02/2025; 8.73 ; 2.60 ; 32.17 ; 6,025.99 ; 4,140.81 
10/02/2025; 8.85 ; 2.63 ; 32.54 ; 6,066.44 ; 4,105.46 
11/02/2025; 8.84 ; 2.75 ; 32.71 ; 6,068.50 ; 4,134.25 
12/02/2025; 8.69 ; 2.74 ; 32.67 ; 6,051.97 ; 4,139.82 
13/02/2025; 9.22 ; 2.78 ; 32.94 ; 6,115.07 ; 4,165.35 
14/02/2025; 9.25 ; 2.73 ; 33.26 ; 6,114.63 ; 4,137.63 
18/02/2025; 9.77 ; 2.89 ; 33.57 ; 6,129.58 ; 4,134.25 
19/02/2025; 9.84 ; 2.88 ; 33.92 ; 6,144.15 ; 4,091.33 
20/02/2025; 9.87 ; 2.97 ; 35.49 ; 6,117.52 ; 4,097.00 
21/02/2025; 9.41 ; 2.99 ; 34.96 ; 6,013.13 ; 4,073.25 
24/02/2025; 9.37 ; 3.15 ; 35.25 ; 5,983.25 ; 4,030.29 
25/02/2025; 9.26 ; 3.04 ; 35.46 ; 5,955.25 ; 4,116.00 
26/02/2025; 9.13 ; 2.97 ; 35.33 ; 5,956.06 ; 4,125.50 
27/02/2025; 8.94 ; 2.92 ; 34.10 ; 5,861.57 ; 4,103.08 
28/02/2025; 8.91 ; 2.77 ; 34.08 ; 5,954.50 ; 4,130.50 
3/03/2025; 8.54 ; 2.71 ; 33.36 ; 5,849.72 ; 4,090.85 
4/03/2025; 8.22 ; 2.80 ; 33.25 ; 5,778.15 ; 4,124.25 
5/03/2025; 8.45 ; 2.93 ; 34.30 ; 5,842.63 ; 4,152.05 
6/03/2025; 8.65 ; 2.90 ; 33.97 ; 5,738.52 ; 4,111.25 
7/03/2025; 8.95 ; 2.86 ; 34.02 ; 5,770.20 ; 4,106.25 
10/03/2025; 8.79 ; 2.75 ; 33.08 ; 5,614.56 ; 4,060.35 
11/03/2025; 8.68 ; 2.83 ; 33.80 ; 5,572.07 ; 4,179.50 
12/03/2025; 8.79 ; 2.83 ; 34.63 ; 5,599.30 ; 4,123.25 
13/03/2025; 8.82 ; 2.83 ; 33.96 ; 5,521.52 ; 4,107.75 
14/03/2025; 9.14 ; 2.93 ; 35.23 ; 5,638.94 ; 4,123.25 
17/03/2025; 9.35 ; 2.81 ; 35.86 ; 5,675.12 ; 4,069.67 
18/03/2025; 9.31 ; 2.80 ; 35.19 ; 5,614.66 ; 4,071.50 
19/03/2025; 9.21 ; 2.74 ; 35.07 ; 5,675.29 ; 4,117.50 
20/03/2025; 9.12 ; 2.68 ; 34.86 ; 5,662.89 ; 4,150.49 
21/03/2025; 9.17 ; 2.61 ; 34.87 ; 5,667.56 ; 4,178.40 
24/03/2025; 9.10 ; 2.69 ; 35.32 ; 5,767.57 ; 4,116.02 
25/03/2025; 9.30 ; 2.68 ; 35.85 ; 5,776.65 ; 4,143.91 
26/03/2025; 9.38 ; 2.66 ; 36.18 ; 5,712.20 ; 4,102.00 
27/03/2025; 9.37 ; 2.71 ; 35.75 ; 5,693.31 ; 4,130.18 
28/03/2025; 9.22 ; 2.63 ; 35.77 ; 5,580.94 ; 4,166.50 
31/03/2025; 9.42 ; 2.64 ; 39.65 ; 5,611.85 ; 4,125.83 
1/04/2025; 9.57 ; 2.64 ; 40.82 ; 5,633.07 ; 4,182.75 
2/04/2025; 9.59 ; 2.65 ; 41.49 ; 5,670.97 ; 4,146.75 
3/04/2025; 9.03 ; 2.62 ; 41.66 ; 5,396.52 ; 4,149.50 
4/04/2025; 8.51 ; 2.35 ; 39.50 ; 5,074.08 ; 4,158.20 
7/04/2025; 8.35 ; 2.25 ; 37.08 ; 5,062.25 ; 4,179.96 
8/04/2025; 7.70 ; 2.25 ; 35.62 ; 4,982.77 ; 4,390.50 
9/04/2025; 8.46 ; 2.41 ; 38.45 ; 5,456.90 ; 4,422.50 
10/04/2025; 7.78 ; 2.24 ; 36.00 ; 5,268.05 ; 4,300.50 
11/04/2025; 8.32 ; 2.38 ; 37.22 ; 5,363.36 ; 4,369.00 
14/04/2025; 8.41 ; 2.43 ; 37.77 ; 5,405.97 ; 4,277.05 
15/04/2025; 8.33 ; 2.40 ; 38.49 ; 5,396.63 ; 4,307.50 
16/04/2025; 8.38 ; 2.59 ; 39.11 ; 5,275.70 ; 4,349.25 
17/04/2025; 8.62 ; 2.58 ; 38.99 ; 5,282.70 ; 4,310.37 
22/04/2025; 8.55 ; 2.65 ; 40.74 ; 5,287.76 ; 4,279.25 
23/04/2025; 8.65 ; 2.60 ; 40.81 ; 5,375.86 ; 4,293.50 
24/04/2025; 8.78 ; 2.68 ; 41.09 ; 5,484.77 ; 4,300.50 
25/04/2025; 8.78 ; 2.70 ; 41.76 ; 5,525.21 ; 4,255.25 
28/04/2025; 8.47 ; 2.66 ; 40.67 ; 5,528.75 ; 4,218.15 
29/04/2025; 8.30 ; 2.67 ; 40.83 ; 5,560.83 ; 4,215.25 
30/04/2025; 8.11 ; 2.60 ; 40.32 ; 5,569.06 ; 4,195.25 
1/05/2025; 8.06 ; 2.61 ; 40.50 ; 5,604.14 ; 4,241.35 
2/05/2025; 8.15 ; 2.66 ; 40.99 ; 5,686.67 ; 4,197.09 
5/05/2025; 7.88 ; 2.66 ; 40.47 ; 5,650.38 ; 4,266.90 
6/05/2025; 7.88 ; 2.65 ; 41.19 ; 5,606.91 ; 4,295.00 
7/05/2025; 7.91 ; 2.73 ; 40.72 ; 5,631.28 ; 4,300.86 
8/05/2025; 8.09 ; 2.78 ; 41.18 ; 5,663.94 ; 4,297.15 
9/05/2025; 8.16 ; 2.76 ; 41.16 ; 5,659.91 ; 4,250.90 
12/05/2025; 8.29 ; 2.74 ; 40.34 ; 5,844.19 ; 4,246.95 
13/05/2025; 8.62 ; 2.73 ; 41.77 ; 5,886.55 ; 4,223.00 
14/05/2025; 8.64 ; 2.77 ; 42.35 ; 5,892.58 ; 4,210.00 
15/05/2025; 8.51 ; 2.80 ; 42.20 ; 5,916.93 ; 4,205.00 
16/05/2025; 8.60 ; 2.77 ; 41.55 ; 5,958.38 ; 4,199.75 
19/05/2025; 8.62 ; 2.78 ; 41.63 ; 5,963.60 ; 4,212.61 
20/05/2025; 8.57 ; 2.70 ; 42.18 ; 5,940.46 ; 4,168.25 
21/05/2025; 8.45 ; 2.67 ; 41.22 ; 5,844.61 ; 4,171.95 
22/05/2025; 8.47 ; 2.67 ; 40.53 ; 5,842.01 ; 4,171.00 
23/05/2025; 8.61 ; 2.75 ; 41.57 ; 5,802.82 ; 4,174.65 
27/05/2025; 8.70 ; 2.76 ; 42.22 ; 5,921.54 ; 4,150.25 
28/05/2025; 8.62 ; 2.73 ; 42.33 ; 5,888.55 ; 4,111.25 
29/05/2025; 8.72 ; 2.72 ; 42.46 ; 5,912.17 ; 4,123.48 
30/05/2025; 8.47 ; 2.76 ; 41.43 ; 5,911.69 ; 4,128.75 
2/06/2025; 8.50 ; 2.91 ; 43.40 ; 5,935.94 ; 4,068.93 
3/06/2025; 8.66 ; 2.86 ; 43.45 ; 5,970.37 ; 4,130.27 
4/06/2025; 8.63 ; 2.84 ; 43.58 ; 5,970.81 ; 4,124.12 
5/06/2025; 8.69 ; 2.77 ; 43.57 ; 5,939.30 ; 4,106.92 
6/06/2025; 8.97 ; 2.84 ; 43.06 ; 6,000.36 ; 4,104.50 
9/06/2025; 8.93 ; 2.70 ; 41.99 ; 6,005.88 ; 4,117.86 
10/06/2025; 9.02 ; 2.77 ; 42.07 ; 6,038.81 ; 4,137.81 
11/06/2025; 9.31 ; 2.76 ; 42.71 ; 6,022.24 ; 4,201.25 
12/06/2025; 9.33 ; 2.75 ; 42.65 ; 6,045.26 ; 4,176.75 
13/06/2025; 9.67 ; 2.85 ; 42.53 ; 5,976.97 ; 4,155.25 
16/06/2025; 9.50 ; 2.79 ; 42.60 ; 6,033.11 ; 4,092.25 
17/06/2025; 9.60 ; 2.76 ; 42.11 ; 5,982.72 ; 4,098.75 
18/06/2025; 9.73 ; 2.76 ; 43.21 ; 5,980.87 ; 4,100.25 
20/06/2025; 9.84 ; 2.78 ; 43.18 ; 5,967.84 ; 4,082.00 
23/06/2025; 9.45 ; 2.76 ; 42.62 ; 6,025.17 ; 4,080.92 
24/06/2025; 9.40 ; 2.74 ; 44.97 ; 6,092.18 ; 4,082.25 
25/06/2025; 9.33 ; 2.74 ; 45.20 ; 6,092.16 ; 4,076.55 
26/06/2025; 9.24 ; 2.78 ; 45.34 ; 6,141.02 ; 4,056.19 
27/06/2025; 8.93 ; 2.75 ; 45.09 ; 6,173.07 ; 4,037.25 
30/06/2025; 8.85 ; 2.77 ; 46.19 ; 6,204.95 ; 4,035.44 
1/07/2025; 8.90 ; 2.77 ; 45.72 ; 6,198.01 ; 4,087.75 
2/07/2025; 9.27 ; 2.81 ; 46.36 ; 6,227.42 ; 4,028.28 
3/07/2025; 9.17 ; 2.84 ; 46.09 ; 6,279.35 ; 3,989.00 
7/07/2025; 8.87 ; 2.84 ; 44.93 ; 6,229.98 ; 3,999.90 
8/07/2025; 9.11 ; 2.82 ; 44.93 ; 6,225.52 ; 4,030.35 
9/07/2025; 8.95 ; 2.83 ; 44.96 ; 6,263.26 ; 4,049.88 
10/07/2025; 9.00 ; 2.81 ; 44.70 ; 6,280.46 ; 4,021.50 
11/07/2025; 9.07 ; 2.88 ; 44.23 ; 6,259.75 ; 4,013.95 
14/07/2025; 8.92 ; 2.83 ; 44.78 ; 6,268.56 ; 4,011.67 
15/07/2025; 8.84 ; 2.86 ; 44.56 ; 6,243.76 ; 4,008.75 
16/07/2025; 8.87 ; 2.88 ; 44.23 ; 6,263.70 ; 4,033.75 
17/07/2025; 8.88 ; 2.97 ; 46.18 ; 6,297.36 ; 4,012.88 
18/07/2025; 8.84 ; 2.94 ; 45.95 ; 6,296.79 ; 4,020.41 
21/07/2025; 8.84 ; 2.95 ; 45.77 ; 6,305.60 ; 4,020.01 
22/07/2025; 8.73 ; 2.83 ; 44.68 ; 6,309.62 ; 4,033.59 
23/07/2025; 8.92 ; 2.90 ; 44.97 ; 6,358.91 ; 4,070.81 
24/07/2025; 8.60 ; 2.97 ; 44.20 ; 6,363.35 ; 4,036.30 
25/07/2025; 8.58 ; 2.93 ; 44.10 ; 6,388.64 ; 4,072.01 
28/07/2025; 8.57 ; 2.80 ; 43.77 ; 6,389.77 ; 4,063.71 
29/07/2025; 8.78 ; 2.86 ; 44.35 ; 6,370.86 ; 4,173.59 
30/07/2025; 8.50 ; 2.81 ; 43.71 ; 6,362.90 ; 4,134.75 
31/07/2025; 8.40 ; 2.78 ; 43.42 ; 6,339.39 ; 4,186.75 
1/08/2025; 8.29 ; 2.77 ; 44.12 ; 6,238.01 ; 4,184.96 
4/08/2025; 8.35 ; 2.84 ; 44.65 ; 6,329.94 ; 4,122.42 
5/08/2025; 8.49 ; 2.83 ; 44.94 ; 6,299.19 ; 4,096.90 
6/08/2025; 8.57 ; 2.86 ; 45.40 ; 6,345.06 ; 4,088.50 
7/08/2025; 8.58 ; 2.91 ; 46.64 ; 6,340.00 ; 4,043.57 
8/08/2025; 8.55 ; 2.98 ; 47.05 ; 6,389.45 ; 4,045.25 
11/08/2025; 8.53 ; 2.98 ; 48.06 ; 6,373.45 ; 4,043.14 
12/08/2025; 8.56 ; 3.01 ; 48.85 ; 6,445.76 ; 4,027.79 
13/08/2025; 8.70 ; 3.11 ; 48.46 ; 6,466.58 ; 4,018.75 
14/08/2025; 8.72 ; 3.14 ; 48.56 ; 6,468.54 ; 4,021.75 
15/08/2025; 8.91 ; 3.12 ; 49.53 ; 6,449.80 ; 4,049.45 
18/08/2025; 8.85 ; 3.25 ; 49.69 ; 6,449.15 ; 4,045.16 
19/08/2025; 8.90 ; 3.21 ; 48.78 ; 6,411.37 ; 4,013.25 
20/08/2025; 8.92 ; 3.25 ; 49.41 ; 6,395.78 ; 4,031.88 
21/08/2025; 8.90 ; 3.23 ; 49.81 ; 6,370.17 ; 4,024.95 
22/08/2025; 9.19 ; 3.26 ; 49.93 ; 6,466.91 ; 4,032.70 
25/08/2025; 9.23 ; 3.23 ; 49.64 ; 6,439.32 ; 3,984.86 
26/08/2025; 9.15 ; 3.28 ; 50.19 ; 6,465.94 ; 4,024.00 
27/08/2025; 9.23 ; 3.34 ; 49.55 ; 6,481.40 ; 4,053.37 
28/08/2025; 9.31 ; 3.32 ; 49.80 ; 6,501.86 ; 4,027.36 
29/08/2025; 9.40 ; 3.30 ; 50.46 ; 6,460.26 ; 4,024.80 
2/09/2025; 9.38 ; 3.32 ; 49.88 ; 6,415.54 ; 4,013.35 
3/09/2025; 9.05 ; 3.26 ; 49.52 ; 6,448.26 ; 4,003.40 
4/09/2025; 9.04 ; 3.27 ; 50.54 ; 6,502.08 ; 4,004.25 
5/09/2025; 9.08 ; 3.28 ; 52.12 ; 6,481.50 ; 3,985.25 
8/09/2025; 9.13 ; 3.37 ; 52.34 ; 6,495.15 ; 3,966.49 
9/09/2025; 9.25 ; 3.35 ; 53.29 ; 6,512.61 ; 3,938.25 
10/09/2025; 9.44 ; 3.35 ; 53.59 ; 6,532.04 ; 3,921.75 
11/09/2025; 9.25 ; 3.35 ; 52.35 ; 6,587.47 ; 3,922.38 
12/09/2025; 9.14 ; 3.44 ; 51.87 ; 6,584.29 ; 3,894.52 
15/09/2025; 9.23 ; 3.31 ; 51.79 ; 6,615.28 ; 3,851.14 
16/09/2025; 9.38 ; 3.22 ; 51.72 ; 6,606.76 ; 3,906.32 
17/09/2025; 9.32 ; 3.19 ; 52.03 ; 6,600.35 ; 3,865.88 
18/09/2025; 9.01 ; 3.20 ; 51.56 ; 6,631.96 ; 3,875.59 
19/09/2025; 8.88 ; 3.13 ; 51.88 ; 6,664.36 ; 3,892.50 
22/09/2025; 9.01 ; 3.24 ; 52.51 ; 6,693.75 ; 3,898.90 
23/09/2025; 9.39 ; 3.30 ; 52.58 ; 6,656.92 ; 3,851.20 
24/09/2025; 9.63 ; 3.36 ; 52.46 ; 6,637.97 ; 3,860.25 
25/09/2025; 9.53 ; 3.30 ; 52.44 ; 6,604.72 ; 3,885.24 
26/09/2025; 9.41 ; 3.29 ; 51.93 ; 6,643.70 ; 3,900.25 
29/09/2025; 9.18 ; 3.25 ; 51.56 ; 6,661.21 ; 3,899.36 
30/09/2025; 9.21 ; 3.28 ; 51.94 ; 6,688.46 ; 3,919.00 
1/10/2025; 9.21 ; 3.26 ; 52.02 ; 6,711.20 ; 3,924.75 
2/10/2025; 9.07 ; 3.31 ; 51.36 ; 6,715.35 ; 3,878.76 
3/10/2025; 9.12 ; 3.46 ; 52.17 ; 6,715.79 ; 3,884.13 
6/10/2025; 9.16 ; 3.40 ; 52.16 ; 6,740.28 ; 3,882.41 
7/10/2025; 9.04 ; 3.37 ; 51.99 ; 6,714.59 ; 3,861.95 
8/10/2025; 9.02 ; 3.45 ; 52.78 ; 6,753.72 ; 3,874.75 
9/10/2025; 8.98 ; 3.45 ; 54.46 ; 6,735.11 ; 3,887.50 
10/10/2025; 8.78 ; 3.62 ; 52.54 ; 6,552.51 ; 3,887.88 
13/10/2025; 9.09 ; 3.67 ; 54.96 ; 6,654.72 ; 3,872.23 
14/10/2025; 8.79 ; 3.69 ; 54.55 ; 6,644.31 ; 3,884.55 
15/10/2025; 8.93 ; 3.70 ; 55.40 ; 6,671.06 ; 3,923.50 
16/10/2025; 8.99 ; 3.68 ; 56.31 ; 6,629.07 ; 3,889.70 
17/10/2025; 9.04 ; 3.82 ; 57.00 ; 6,664.01 ; 3,860.75 
20/10/2025; 8.74 ; 3.72 ; 55.66 ; 6,735.13 ; 3,854.96 
21/10/2025; 8.61 ; 3.78 ; 54.06 ; 6,735.35 ; 3,881.75 
22/10/2025; 8.75 ; 3.85 ; 55.07 ; 6,699.40 ; 3,882.00 
23/10/2025; 9.15 ; 3.95 ; 55.84 ; 6,738.44 ; 3,909.45 
24/10/2025; 9.14 ; 4.06 ; 56.07 ; 6,791.69 ; 3,878.55 
27/10/2025; 9.31 ; 4.15 ; 56.92 ; 6,875.16 ; 3,838.46 
28/10/2025; 9.22 ; 4.03 ; 56.73 ; 6,890.89 ; 3,843.63 
29/10/2025; 9.30 ; 4.05 ; 57.40 ; 6,890.59 ; 3,887.47 
30/10/2025; 9.25 ; 4.12 ; 57.87 ; 6,822.34 ; 3,875.75 
31/10/2025; 9.32 ; 4.20 ; 58.04 ; 6,840.20 ; 3,858.45 
3/11/2025; 9.44 ; 4.22 ; 57.95 ; 6,851.97 ; 3,808.70 
4/11/2025; 9.26 ; 4.19 ; 58.06 ; 6,771.55 ; 3,855.00 
5/11/2025; 9.46 ; 4.20 ; 59.13 ; 6,796.29 ; 3,860.24 
6/11/2025; 9.67 ; 4.29 ; 60.27 ; 6,720.32 ; 3,832.75 
7/11/2025; 9.92 ; 4.27 ; 63.22 ; 6,728.80 ; 3,784.15 
10/11/2025; 9.88 ; 4.34 ; 63.57 ; 6,832.43 ; 3,737.11 
11/11/2025; 10.17 ; 4.37 ; 63.83 ; 6,846.61 ; 3,751.97 
12/11/2025; 10.17 ; 4.34 ; 64.15 ; 6,850.92 ; 3,756.78 
13/11/2025; 10.01 ; 4.20 ; 62.69 ; 6,737.49 ; 3,705.00 
14/11/2025; 10.39 ; 4.19 ; 62.94 ; 6,734.11 ; 3,746.82 
17/11/2025; 10.52 ; 4.10 ; 62.53 ; 6,672.41 ; 3,701.26 
18/11/2025; 10.61 ; 4.11 ; 62.77 ; 6,617.32 ; 3,754.50 
19/11/2025; 10.44 ; 4.12 ; 62.79 ; 6,642.16 ; 3,719.80 
20/11/2025; 10.12 ; 3.95 ; 61.54 ; 6,538.76 ; 3,712.25 
21/11/2025; 9.85 ; 3.98 ; 60.62 ; 6,602.99 ; 3,762.17 
24/11/2025; 9.60 ; 3.97 ; 60.64 ; 6,705.12 ; 3,717.59 
25/11/2025; 9.62 ; 4.08 ; 60.49 ; 6,765.88 ; 3,791.25 
26/11/2025; 9.87 ; 4.15 ; 62.70 ; 6,812.61 ; 3,802.90 
28/11/2025; 9.82 ; 4.17 ; 63.06 ; 6,849.09 ; 3,743.88 
1/12/2025; 9.95 ; 4.13 ; 62.30 ; 6,812.63 ; 3,691.86 
2/12/2025; 9.91 ; 4.24 ; 64.07 ; 6,829.37 ; 3,808.40 
3/12/2025; 10.13 ; 4.19 ; 64.05 ; 6,849.72 ; 3,816.25 
4/12/2025; 10.06 ; 4.21 ; 64.40 ; 6,857.12 ; 3,768.15 
5/12/2025; 9.89 ; 4.15 ; 62.41 ; 6,870.40 ; 3,795.24 
8/12/2025; 9.96 ; 4.24 ; 62.41 ; 6,846.51 ; 3,755.67 
9/12/2025; 10.00 ; 4.21 ; 63.59 ; 6,840.51 ; 3,840.86 
10/12/2025; 9.81 ; 4.22 ; 64.39 ; 6,886.68 ; 3,856.63 
11/12/2025; 9.81 ; 4.16 ; 64.18 ; 6,901.00 ; 3,840.03 
12/12/2025; 9.73 ; 4.12 ; 63.90 ; 6,827.41 ; 3,801.50 
15/12/2025; 9.63 ; 4.13 ; 63.06 ; 6,816.51 ; 3,759.91 
16/12/2025; 9.33 ; 4.07 ; 62.76 ; 6,800.26 ; 3,818.07 
17/12/2025; 9.35 ; 4.05 ; 61.83 ; 6,721.43 ; 3,839.23 
18/12/2025; 9.22 ; 4.07 ; 61.50 ; 6,774.76 ; 3,863.75 
19/12/2025; 9.21 ; 4.10 ; 62.68 ; 6,834.50 ; 3,861.96 
22/12/2025; 9.30 ; 4.12 ; 62.95 ; 6,878.49 ; 3,817.51 
23/12/2025; 9.48 ; 4.14 ; 63.63 ; 6,909.79 ; 3,801.21 
24/12/2025; 9.60 ; 4.27 ; 64.35 ; 6,932.05 ; 3,754.33 
26/12/2025; 9.69 ; 4.23 ; 65.38 ; 6,929.94 ; 3,742.05 
29/12/2025; 9.84 ; 4.26 ; 64.96 ; 6,905.74 ; 3,695.25 
30/12/2025; 9.87 ; 4.08 ; 63.99 ; 6,896.24 ; 3,729.40 
31/12/2025; 10.02 ; 4.05 ; 63.61 ; 6,845.50 ; 3,740.46 
2/01/2026; 10.22 ; 4.04 ; 63.20 ; 6,858.47 ; 3,768.21 
5/01/2026; 10.82 ; 4.09 ; 66.53 ; 6,902.05 ; 3,731.33 
6/01/2026; 10.90 ; 4.08 ; 67.14 ; 6,944.82 ; 3,748.37 
7/01/2026; 10.46 ; 4.05 ; 67.84 ; 6,920.93 ; 3,711.29 
8/01/2026; 10.75 ; 4.14 ; 70.15 ; 6,921.46 ; 3,750.75 
9/01/2026; 10.87 ; 4.17 ; 70.74 ; 6,966.28 ; 3,713.51 
12/01/2026; 11.16 ; 4.19 ; 70.92 ; 6,977.27 ; 3,670.43 
13/01/2026; 11.34 ; 4.27 ; 73.09 ; 6,963.74 ; 3,713.64 
14/01/2026; 11.57 ; 4.28 ; 73.59 ; 6,926.60 ; 3,684.86 
15/01/2026; 11.68 ; 4.28 ; 73.84 ; 6,944.47 ; 3,671.79 
16/01/2026; 12.25 ; 4.33 ; 75.75 ; 6,940.01 ; 3,684.11 
20/01/2026; 12.55 ; 4.52 ; 77.09 ; 6,796.86 ; 3,675.50 
21/01/2026; 12.85 ; 4.73 ; 79.59 ; 6,875.62 ; 3,674.70 
22/01/2026; 12.20 ; 4.69 ; 78.78 ; 6,913.35 ; 3,673.17 
23/01/2026; 12.50 ; 4.68 ; 82.08 ; 6,915.61 ; 3,610.73 
26/01/2026; 12.68 ; 5.03 ; 83.72 ; 6,950.23 ; 3,533.50 
27/01/2026; 13.06 ; 5.26 ; 83.35 ; 6,982.79 ; 3,632.45 
